Year Start,Year End,State,Class,Topic,Data Value Unit,Data Value(%),Age Group,Geolocation,Gender,Race and Ethnicity,Longitude,Latitude
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,31.4,Overall,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,33.2,50-64 years,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,23.4,Overall,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.2,Overall,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,43.8,50-64 years,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,46.5,Overall,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,43.4,Overall,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,38.7,Overall,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.2,65 years or older,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,71.5,Overall,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,46.8,65 years or older,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,31.9,50-64 years,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,74.8,50-64 years,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.3,65 years or older,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,70.0,Overall,"-99.42677021,31.82724041",--,"Black, non-Hispanic",-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.8,65 years or older,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,55.9,50-64 years,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,51.7,50-64 years,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,34.6,65 years or older,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,47.3,50-64 years,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,35.1,65 years or older,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,28.5,Overall,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.1,Overall,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,56.3,Overall,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,22.5,65 years or older,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.6,Overall,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,30.7,Overall,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.9,50-64 years,"-78.45789046,37.54268067",--,"Black, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,56.9,50-64 years,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,62.4,50-64 years,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,35.7,50-64 years,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,27.7,Overall,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,45.4,50-64 years,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,24.8,65 years or older,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.8,Overall,"-78.45789046,37.54268067",--,"Black, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,19.7,65 years or older,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.4,50-64 years,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,24.7,65 years or older,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.3,65 years or older,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.2,65 years or older,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.4,Overall,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.9,50-64 years,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.2,Overall,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.0,50-64 years,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,54.0,Overall,"-78.45789046,37.54268067",--,"Black, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.7,Overall,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,30.3,50-64 years,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.4,65 years or older,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,17.2,65 years or older,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,28.7,Overall,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.3,65 years or older,"-78.45789046,37.54268067",--,"Black, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,23.6,Overall,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,39.3,65 years or older,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,49.9,Overall,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,37.2,50-64 years,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.0,Overall,"-78.45789046,37.54268067",--,"Black, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.7,Overall,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,14.8,65 years or older,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,37.5,Overall,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,24.6,65 years or older,"-78.45789046,37.54268067",Male,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.3,65 years or older,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,42.5,65 years or older,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,47.8,50-64 years,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,51.5,Overall,"-78.45789046,37.54268067",--,"Black, non-Hispanic",-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,54.7,Overall,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2019,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,31.8,50-64 years,"-78.45789046,37.54268067",--,"White, non-Hispanic",-78.45789046,37.54268067
